treatment,id,game,period,choice,other.choice
D5R48,119,65,1,d,d
D5R48,119,66,1,d,c
D5R48,119,66,2,c,c
D5R48,119,67,1,c,d
D5R48,119,67,2,d,c
D5R48,119,68,1,c,d
D5R48,120,56,1,c,d
D5R48,120,57,1,d,d
D5R48,120,57,2,d,d
D5R48,120,57,3,d,d
D5R48,120,58,1,d,c
D5R48,120,59,1,d,d
D5R48,120,59,2,d,d
D5R48,120,60,1,d,d
D5R48,120,60,2,d,d
D5R48,120,60,3,d,d
D5R48,120,61,1,d,d
D5R48,120,62,1,d,d
D5R48,120,63,1,d,d
D5R48,120,64,1,d,d
D5R48,120,64,2,d,d
D5R48,120,64,3,d,d
D5R48,120,64,4,d,d
D5R48,120,64,5,d,d
D5R48,120,64,6,d,d
D5R48,120,64,7,d,d
D5R48,120,65,1,d,d
D5R48,120,66,1,d,d
D5R48,120,66,2,d,d
D5R48,120,67,1,d,c
D5R48,120,67,2,d,c
D5R48,120,68,1,d,d
D5R48,121,56,1,c,d
D5R48,121,57,1,c,c
D5R48,121,57,2,c,c
D5R48,121,57,3,c,c
D5R48,121,58,1,c,d
D5R48,121,59,1,c,d
D5R48,121,59,2,c,d
D5R48,121,60,1,c,d
D5R48,121,60,2,c,c
D5R48,121,60,3,c,c
D5R48,121,61,1,c,d
D5R48,121,62,1,c,d
D5R48,121,63,1,c,d
D5R48,121,64,1,c,c
D5R48,121,64,2,c,c
D5R48,121,64,3,c,c
D5R48,121,64,4,c,c
D5R48,121,64,5,c,c
D5R48,121,64,6,c,c
D5R48,121,64,7,c,c
D5R48,121,65,1,c,d
D5R48,121,66,1,c,d
D5R48,121,66,2,c,d
D5R48,121,67,1,c,d
D5R48,121,67,2,c,d
D5R48,121,68,1,c,d
D5R48,122,56,1,d,d
D5R48,122,57,1,d,d
D5R48,122,57,2,d,d
D5R48,122,57,3,d,d
D5R48,122,58,1,d,d
D5R48,122,59,1,d,d
D5R48,122,59,2,d,d
D5R48,122,60,1,d,d
D5R48,122,60,2,d,d
D5R48,122,60,3,d,d
D5R48,122,61,1,d,d
D5R48,122,62,1,d,c
D5R48,122,63,1,d,d
D5R48,122,64,1,d,c
D5R48,122,64,2,d,c
D5R48,122,64,3,d,d
D5R48,122,64,4,d,d
D5R48,122,64,5,d,d
D5R48,122,64,6,d,d
D5R48,122,64,7,d,d
D5R48,122,65,1,d,d
D5R48,122,66,1,d,d
D5R48,122,66,2,d,d
D5R48,122,67,1,d,d
D5R48,122,67,2,d,d
D5R48,122,68,1,d,d
D5R48,123,64,1,c,d
D5R48,123,65,1,c,d
D5R48,123,65,2,c,d
D5R48,123,66,1,c,c
D5R48,123,66,2,c,c
D5R48,123,66,3,c,c
D5R48,123,67,1,c,c
D5R48,123,68,1,c,c
D5R48,123,69,1,c,d
D5R48,123,69,2,c,d
D5R48,123,70,1,c,d
D5R48,123,71,1,c,c
D5R48,123,71,2,c,c
D5R48,123,72,1,c,d
D5R48,123,72,2,c,d
D5R48,123,73,1,d,d
D5R48,123,73,2,d,d
D5R48,123,73,3,c,d
D5R48,123,74,1,c,d
D5R48,123,74,2,c,d
D5R48,123,74,3,d,d
D5R48,123,74,4,c,d
D5R48,123,75,1,c,c
D5R48,123,76,1,c,c
D5R48,123,77,1,c,c
D5R48,123,77,2,c,c
D5R48,123,77,3,c,c
D5R48,123,77,4,c,c
D5R48,123,77,5,c,c
D5R48,123,77,6,c,c
D5R48,123,77,7,c,c
D5R48,123,77,8,c,c
D5R48,124,64,1,d,c
D5R48,124,65,1,d,c
D5R48,124,65,2,d,c
D5R48,124,66,1,d,d
D5R48,124,66,2,d,d
D5R48,124,66,3,d,d
D5R48,124,67,1,d,c
D5R48,124,68,1,d,c
D5R48,124,69,1,d,d
D5R48,124,69,2,d,d
D5R48,124,70,1,d,d
D5R48,124,71,1,d,c
D5R48,124,71,2,d,c
D5R48,124,72,1,d,c
D5R48,124,72,2,d,d
D5R48,124,73,1,d,c
D5R48,124,73,2,d,c
D5R48,124,73,3,d,d
D5R48,124,74,1,d,c
D5R48,124,74,2,d,c
D5R48,124,74,3,d,d
D5R48,124,74,4,d,c
D5R48,124,75,1,d,d
D5R48,124,76,1,d,d
D5R48,124,77,1,d,c
D5R48,124,77,2,d,d
D5R48,124,77,3,d,d
D5R48,124,77,4,d,c
D5R48,124,77,5,d,d
D5R48,124,77,6,d,d
D5R48,124,77,7,d,d
D5R48,124,77,8,d,d
D5R48,125,64,1,c,d
D5R48,125,65,1,c,c
D5R48,125,65,2,c,c
D5R48,125,66,1,c,d
D5R48,125,66,2,d,d
D5R48,125,66,3,c,d
D5R48,125,67,1,c,c
D5R48,125,68,1,c,c
D5R48,125,69,1,c,c
D5R48,125,69,2,c,c
D5R48,125,70,1,c,c
D5R48,125,71,1,c,c
D5R48,125,71,2,c,c
D5R48,125,72,1,c,c
D5R48,125,72,2,c,c
D5R48,125,73,1,c,d
D5R48,125,73,2,c,d
D5R48,125,73,3,c,d
D5R48,125,74,1,c,d
D5R48,125,74,2,d,d
D5R48,125,74,3,d,d
D5R48,125,74,4,d,d
D5R48,125,75,1,c,c
D5R48,125,76,1,c,c
D5R48,125,77,1,c,d
D5R48,125,77,2,d,d
D5R48,125,77,3,d,d
D5R48,125,77,4,d,d
D5R48,125,77,5,d,d
D5R48,125,77,6,d,d
D5R48,125,77,7,d,d
D5R48,125,77,8,d,d
D5R48,126,64,1,d,d
D5R48,126,65,1,d,c
D5R48,126,65,2,d,c
D5R48,126,66,1,d,c
D5R48,126,66,2,d,c
D5R48,126,66,3,d,d
D5R48,126,67,1,d,d
D5R48,126,68,1,d,c
D5R48,126,69,1,d,c
D5R48,126,69,2,d,c
D5R48,126,70,1,d,d
D5R48,126,71,1,d,c
D5R48,126,71,2,d,d
D5R48,126,72,1,d,c
D5R48,126,72,2,d,d
D5R48,126,73,1,d,d
D5R48,126,73,2,d,d
D5R48,126,73,3,d,d
D5R48,126,74,1,d,d
D5R48,126,74,2,d,d
D5R48,126,74,3,d,d
D5R48,126,74,4,d,d
D5R48,126,75,1,d,c
D5R48,126,76,1,d,d
D5R48,126,77,1,d,c
D5R48,126,77,2,d,c
D5R48,126,77,3,d,c
D5R48,126,77,4,d,c
D5R48,126,77,5,d,c
D5R48,126,77,6,d,c
D5R48,126,77,7,d,c
D5R48,126,77,8,d,c
D5R48,127,64,1,c,c
D5R48,127,65,1,c,c
D5R48,127,65,2,c,c
D5R48,127,66,1,c,c
D5R48,127,66,2,c,c
D5R48,127,66,3,c,c
D5R48,127,67,1,c,d
D5R48,127,68,1,c,c
D5R48,127,69,1,c,c
D5R48,127,69,2,c,c
D5R48,127,70,1,c,d
D5R48,127,71,1,c,c
D5R48,127,71,2,c,c
D5R48,127,72,1,c,c
D5R48,127,72,2,c,c
D5R48,127,73,1,c,d
D5R48,127,73,2,c,d
D5R48,127,73,3,c,d
D5R48,127,74,1,c,d
D5R48,127,74,2,d,d
D5R48,127,74,3,d,d
D5R48,127,74,4,d,d
D5R48,127,75,1,c,d
D5R48,127,76,1,c,c
D5R48,127,77,1,c,c
D5R48,127,77,2,c,c
D5R48,127,77,3,c,c
D5R48,127,77,4,c,c
D5R48,127,77,5,c,c
D5R48,127,77,6,c,c
D5R48,127,77,7,c,c
D5R48,127,77,8,c,c
D5R48,128,64,1,c,d
D5R48,128,65,1,c,d
D5R48,128,65,2,c,d
D5R48,128,66,1,c,c
D5R48,128,66,2,c,c
D5R48,128,66,3,c,c
D5R48,128,67,1,c,d
D5R48,128,68,1,c,c
D5R48,128,69,1,c,c
D5R48,128,69,2,c,c
D5R48,128,70,1,c,c
D5R48,128,71,1,c,d
D5R48,128,71,2,c,d
D5R48,128,72,1,d,c
D5R48,128,72,2,c,c
D5R48,128,73,1,d,c
D5R48,128,73,2,d,c
D5R48,128,73,3,c,c
D5R48,128,74,1,c,c
D5R48,128,74,2,c,c
D5R48,128,74,3,c,c
D5R48,128,74,4,c,c
D5R48,128,75,1,c,c
D5R48,128,76,1,c,d
D5R48,128,77,1,c,d
D5R48,128,77,2,c,d
D5R48,128,77,3,d,d
D5R48,128,77,4,d,d
D5R48,128,77,5,d,d
D5R48,128,77,6,d,d
D5R48,128,77,7,d,d
D5R48,128,77,8,d,d
D5R48,129,64,1,d,c
D5R48,129,65,1,d,c
D5R48,129,65,2,d,c
D5R48,129,66,1,d,c
D5R48,129,66,2,d,d
D5R48,129,66,3,d,d
D5R48,129,67,1,d,c
D5R48,129,68,1,d,d
D5R48,129,69,1,d,c
D5R48,129,69,2,d,c
D5R48,129,70,1,d,d
D5R48,129,71,1,d,d
D5R48,129,71,2,d,d
D5R48,129,72,1,d,c
D5R48,129,72,2,d,d
D5R48,129,73,1,d,c
D5R48,129,73,2,d,d
D5R48,129,73,3,d,d
D5R48,129,74,1,d,c
D5R48,129,74,2,d,d
D5R48,129,74,3,d,d
D5R48,129,74,4,d,d
D5R48,129,75,1,d,c
D5R48,129,76,1,d,d
D5R48,129,77,1,d,c
D5R48,129,77,2,d,d
D5R48,129,77,3,d,d
D5R48,129,77,4,d,d
D5R48,129,77,5,d,d
D5R48,129,77,6,d,d
D5R48,129,77,7,d,d
D5R48,129,77,8,d,d
D5R48,130,64,1,d,c
D5R48,130,65,1,d,d
D5R48,130,65,2,d,d
D5R48,130,66,1,d,c
D5R48,130,66,2,d,d
D5R48,130,66,3,d,d
D5R48,130,67,1,d,c
D5R48,130,68,1,d,d
D5R48,130,69,1,d,c
D5R48,130,69,2,d,c
D5R48,130,70,1,d,d
D5R48,130,71,1,d,d
D5R48,130,71,2,d,d
D5R48,130,72,1,d,c
D5R48,130,72,2,d,d
D5R48,130,73,1,d,c
D5R48,130,73,2,d,c
D5R48,130,73,3,d,c
D5R48,130,74,1,d,c
D5R48,130,74,2,d,d
D5R48,130,74,3,d,d
D5R48,130,74,4,d,d
D5R48,130,75,1,d,c
D5R48,130,76,1,d,d
D5R48,130,77,1,d,c
D5R48,130,77,2,d,c
D5R48,130,77,3,d,d
D5R48,130,77,4,d,d
D5R48,130,77,5,d,d
D5R48,130,77,6,d,d
D5R48,130,77,7,d,d
D5R48,130,77,8,d,d
D5R48,131,64,1,c,c
D5R48,131,65,1,c,d
D5R48,131,65,2,d,d
D5R48,131,66,1,c,d
D5R48,131,66,2,d,c
D5R48,131,66,3,c,c
D5R48,131,67,1,c,c
D5R48,131,68,1,c,d
D5R48,131,69,1,c,d
D5R48,131,69,2,d,d
D5R48,131,70,1,c,c
D5R48,131,71,1,c,c
D5R48,131,71,2,c,c
D5R48,131,72,1,c,d
D5R48,131,72,2,d,d
D5R48,131,73,1,c,d
D5R48,131,73,2,d,d
D5R48,131,73,3,d,d
D5R48,131,74,1,c,c
D5R48,131,74,2,c,c
D5R48,131,74,3,c,c
D5R48,131,74,4,c,c
D5R48,131,75,1,c,c
D5R48,131,76,1,c,c
D5R48,131,77,1,c,c
D5R48,131,77,2,c,c
D5R48,131,77,3,c,c
D5R48,131,77,4,c,c
D5R48,131,77,5,c,c
D5R48,131,77,6,c,c
D5R48,131,77,7,c,c
D5R48,131,77,8,c,c
D5R48,132,64,1,c,d
D5R48,132,65,1,c,c
D5R48,132,65,2,c,c
D5R48,132,66,1,c,d
D5R48,132,66,2,d,d
D5R48,132,66,3,d,d
D5R48,132,67,1,c,d
D5R48,132,68,1,c,d
D5R48,132,69,1,c,c
D5R48,132,69,2,c,c
D5R48,132,70,1,c,c
D5R48,132,71,1,c,c
D5R48,132,71,2,c,c
D5R48,132,72,1,c,d
D5R48,132,72,2,d,d
D5R48,132,73,1,c,d
D5R48,132,73,2,d,d
D5R48,132,73,3,d,d
D5R48,132,74,1,c,d
D5R48,132,74,2,d,d
D5R48,132,74,3,d,d
D5R48,132,74,4,d,d
D5R48,132,75,1,c,d
D5R48,132,76,1,c,c
D5R48,132,77,1,c,d
D5R48,132,77,2,d,d
D5R48,132,77,3,d,d
D5R48,132,77,4,d,d
D5R48,132,77,5,d,d
D5R48,132,77,6,d,d
D5R48,132,77,7,d,d
D5R48,132,77,8,d,d
D5R48,133,64,1,d,c
D5R48,133,65,1,d,d
D5R48,133,65,2,d,d
D5R48,133,66,1,d,c
D5R48,133,66,2,d,d
D5R48,133,66,3,d,c
D5R48,133,67,1,d,c
D5R48,133,68,1,d,d
D5R48,133,69,1,d,c
D5R48,133,69,2,d,d
D5R48,133,70,1,d,c
D5R48,133,71,1,d,d
D5R48,133,71,2,d,d
D5R48,133,72,1,d,d
D5R48,133,72,2,d,d
D5R48,133,73,1,d,c
D5R48,133,73,2,d,d
D5R48,133,73,3,d,d
D5R48,133,74,1,d,c
D5R48,133,74,2,d,d
D5R48,133,74,3,d,d
D5R48,133,74,4,d,d
D5R48,133,75,1,c,d
D5R48,133,76,1,d,c
D5R48,133,77,1,d,c
D5R48,133,77,2,d,d
D5R48,133,77,3,d,d
D5R48,133,77,4,d,d
D5R48,133,77,5,d,d
D5R48,133,77,6,d,d
D5R48,133,77,7,d,d
D5R48,133,77,8,d,d
D5R48,134,64,1,d,c
D5R48,134,65,1,d,c
D5R48,134,65,2,d,d
D5R48,134,66,1,d,d
D5R48,134,66,2,d,d
D5R48,134,66,3,d,d
D5R48,134,67,1,d,d
D5R48,134,68,1,d,c
D5R48,134,69,1,d,d
D5R48,134,69,2,d,d
D5R48,134,70,1,d,d
D5R48,134,71,1,d,d
D5R48,134,71,2,d,d
D5R48,134,72,1,d,c
D5R48,134,72,2,d,c
D5R48,134,73,1,d,c
D5R48,134,73,2,d,c
D5R48,134,73,3,d,c
D5R48,134,74,1,d,d
D5R48,134,74,2,d,d
D5R48,134,74,3,d,d
D5R48,134,74,4,d,d
D5R48,134,75,1,d,d
D5R48,134,76,1,d,d
D5R48,134,77,1,d,d
D5R48,134,77,2,d,d
D5R48,134,77,3,d,d
D5R48,134,77,4,d,d
D5R48,134,77,5,d,d
D5R48,134,77,6,d,d
D5R48,134,77,7,d,d
D5R48,134,77,8,d,d
D5R48,135,64,1,c,d
D5R48,135,65,1,c,d
D5R48,135,65,2,c,d
D5R48,135,66,1,c,c
D5R48,135,66,2,c,c
D5R48,135,66,3,c,c
D5R48,135,67,1,c,d
D5R48,135,68,1,c,c
D5R48,135,69,1,c,c
D5R48,135,69,2,c,c
D5R48,135,70,1,c,c
D5R48,135,71,1,c,c
D5R48,135,71,2,c,c
D5R48,135,72,1,c,d
D5R48,135,72,2,c,c
D5R48,135,73,1,c,d
D5R48,135,73,2,c,d
D5R48,135,73,3,c,c
D5R48,135,74,1,c,c
D5R48,135,74,2,c,c
D5R48,135,74,3,c,c
D5R48,135,74,4,c,c
D5R48,135,75,1,c,c
D5R48,135,76,1,c,d
D5R48,135,77,1,c,d
D5R48,135,77,2,c,d
D5R48,135,77,3,c,d
D5R48,135,77,4,c,d
D5R48,135,77,5,c,d
D5R48,135,77,6,c,d
D5R48,135,77,7,c,d
D5R48,135,77,8,c,d
D5R48,136,64,1,d,c
D5R48,136,65,1,d,c
D5R48,136,65,2,c,d
D5R48,136,66,1,d,c
D5R48,136,66,2,c,d
D5R48,136,66,3,c,c
D5R48,136,67,1,d,d
D5R48,136,68,1,c,c
D5R48,136,69,1,c,d
D5R48,136,69,2,c,d
D5R48,136,70,1,d,d
D5R48,136,71,1,d,d
D5R48,136,71,2,d,d
D5R48,136,72,1,d,d
D5R48,136,72,2,d,d
D5R48,136,73,1,d,d
D5R48,136,73,2,d,d
D5R48,136,73,3,d,c
D5R48,136,74,1,d,c
D5R48,136,74,2,c,d
D5R48,136,74,3,c,d
D5R48,136,74,4,d,d
D5R48,136,75,1,d,d
D5R48,136,76,1,d,d
D5R48,136,77,1,d,c
D5R48,136,77,2,c,c
D5R48,136,77,3,c,c
D5R48,136,77,4,c,c
D5R48,136,77,5,c,c
D5R48,136,77,6,c,c
D5R48,136,77,7,c,c
D5R48,136,77,8,c,c
D5R48,137,64,1,c,c
D5R48,137,65,1,c,d
D5R48,137,65,2,d,d
D5R48,137,66,1,c,d
D5R48,137,66,2,d,d
D5R48,137,66,3,d,d
D5R48,137,67,1,c,c
D5R48,137,68,1,c,d
D5R48,137,69,1,c,c
D5R48,137,69,2,c,c
D5R48,137,70,1,c,c
D5R48,137,71,1,c,d
D5R48,137,71,2,d,d
D5R48,137,72,1,c,d
D5R48,137,72,2,d,d
D5R48,137,73,1,d,c
D5R48,137,73,2,c,c
D5R48,137,73,3,c,c
D5R48,137,74,1,c,c
D5R48,137,74,2,c,c
D5R48,137,74,3,c,c
D5R48,137,74,4,c,c
D5R48,137,75,1,c,c
D5R48,137,76,1,c,c
D5R48,137,77,1,c,c
D5R48,137,77,2,c,c
D5R48,137,77,3,c,c
D5R48,137,77,4,c,c
D5R48,137,77,5,c,c
D5R48,137,77,6,c,c
D5R48,137,77,7,c,c
D5R48,137,77,8,c,c
D5R48,138,64,1,c,c
D5R48,138,65,1,c,c
D5R48,138,65,2,c,c
D5R48,138,66,1,c,d
D5R48,138,66,2,c,d
D5R48,138,66,3,d,d
D5R48,138,67,1,c,c
D5R48,138,68,1,c,c
D5R48,138,69,1,c,d
D5R48,138,69,2,c,d
D5R48,138,70,1,c,c
D5R48,138,71,1,c,c
D5R48,138,71,2,c,c
D5R48,138,72,1,c,d
D5R48,138,72,2,c,d
D5R48,138,73,1,c,d
D5R48,138,73,2,c,c
D5R48,138,73,3,c,c
D5R48,138,74,1,c,d
D5R48,138,74,2,d,d
D5R48,138,74,3,d,d
D5R48,138,74,4,d,d
D5R48,138,75,1,d,c
D5R48,138,76,1,c,c
D5R48,138,77,1,c,d
D5R48,138,77,2,d,d
D5R48,138,77,3,d,d
D5R48,138,77,4,c,d
D5R48,138,77,5,d,d
D5R48,138,77,6,d,d
D5R48,138,77,7,d,d
D5R48,138,77,8,d,d
D5R48,139,64,1,c,d
D5R48,139,65,1,c,d
D5R48,139,65,2,d,c
D5R48,139,66,1,c,d
D5R48,139,66,2,c,d
D5R48,139,66,3,d,d
D5R48,139,67,1,c,c
D5R48,139,68,1,c,c
D5R48,139,69,1,c,d
D5R48,139,69,2,c,d
D5R48,139,70,1,c,c
D5R48,139,71,1,c,c
D5R48,139,71,2,c,c
D5R48,139,72,1,c,d
D5R48,139,72,2,d,d
D5R48,139,73,1,c,d
D5R48,139,73,2,c,d
D5R48,139,73,3,d,d
D5R48,139,74,1,c,d
D5R48,139,74,2,d,c
D5R48,139,74,3,d,c
D5R48,139,74,4,d,d
D5R48,139,75,1,c,d
D5R48,139,76,1,c,c
D5R48,139,77,1,c,d
D5R48,139,77,2,c,c
D5R48,139,77,3,c,c
D5R48,139,77,4,c,c
D5R48,139,77,5,c,c
D5R48,139,77,6,c,c
D5R48,139,77,7,c,c
D5R48,139,77,8,c,c
D5R48,140,64,1,d,d
D5R48,140,65,1,d,c
D5R48,140,65,2,d,d
D5R48,140,66,1,d,c
D5R48,140,66,2,d,c
D5R48,140,66,3,d,d
D5R48,140,67,1,d,d
D5R48,140,68,1,d,d
D5R48,140,69,1,d,c
D5R48,140,69,2,d,c
D5R48,140,70,1,d,c
D5R48,140,71,1,d,d
D5R48,140,71,2,d,d
D5R48,140,72,1,d,c
D5R48,140,72,2,d,c
D5R48,140,73,1,d,d
D5R48,140,73,2,d,d
D5R48,140,73,3,d,d
D5R48,140,74,1,d,c
D5R48,140,74,2,d,d
D5R48,140,74,3,d,d
D5R48,140,74,4,d,d
D5R48,140,75,1,d,d
D5R48,140,76,1,d,c
D5R48,140,77,1,d,d
D5R48,140,77,2,d,d
D5R48,140,77,3,d,d
D5R48,140,77,4,d,d
D5R48,140,77,5,d,d
D5R48,140,77,6,d,d
D5R48,140,77,7,d,d
D5R48,140,77,8,d,d
D75R32,141,23,1,c,d
D75R32,141,23,2,d,d
D75R32,141,23,3,d,d
D75R32,141,23,4,d,d
D75R32,141,24,1,d,d
D75R32,141,24,2,c,d
D75R32,141,24,3,d,d
D75R32,141,24,4,d,d
D75R32,141,25,1,c,c
D75R32,141,25,2,c,c
D75R32,141,25,3,c,c
D75R32,141,25,4,c,c
D75R32,141,25,5,c,c
D75R32,141,25,6,c,c
D75R32,141,25,7,c,c
D75R32,141,25,8,d,c
D75R32,141,26,1,c,d
D75R32,141,26,2,d,d
D75R32,141,26,3,d,d
D75R32,141,26,4,d,d
D75R32,141,26,5,d,d
D75R32,141,27,1,c,c
D75R32,141,27,2,c,c
D75R32,141,27,3,c,c
D75R32,141,27,4,c,c
D75R32,141,27,5,c,c
D75R32,141,28,1,c,d
D75R32,141,28,2,d,d
D75R32,141,29,1,c,c
D75R32,141,29,2,c,c
D75R32,141,29,3,c,c
D75R32,141,29,4,c,c
D75R32,141,29,5,c,c
D75R32,141,29,6,d,c
D75R32,141,29,7,c,d
D75R32,141,29,8,c,d
D75R32,141,29,9,d,c
D75R32,141,29,10,c,d
D75R32,141,29,11,d,d
D75R32,141,29,12,d,d
D75R32,141,29,13,d,d
D75R32,141,29,14,d,d
D75R32,141,29,15,d,d
D75R32,141,29,16,d,d
D75R32,141,29,17,d,d
D75R32,141,29,18,d,d
D75R32,141,29,19,c,d
D75R32,141,29,20,d,c
D75R32,141,29,21,c,c
D75R32,141,29,22,c,c
D75R32,141,29,23,c,c
D75R32,142,23,1,c,d
D75R32,142,23,2,d,c
D75R32,142,23,3,d,d
D75R32,142,23,4,d,d
D75R32,142,24,1,c,c
D75R32,142,24,2,c,c
D75R32,142,24,3,c,c
D75R32,142,24,4,c,c
D75R32,142,25,1,c,c
D75R32,142,25,2,c,c
D75R32,142,25,3,c,c
D75R32,142,25,4,c,c
D75R32,142,25,5,c,c
D75R32,142,25,6,c,c
D75R32,142,25,7,c,c
D75R32,142,25,8,c,d
D75R32,142,26,1,c,c
D75R32,142,26,2,c,c
D75R32,142,26,3,c,c
D75R32,142,26,4,c,c
D75R32,142,26,5,c,c
D75R32,142,27,1,c,c
D75R32,142,27,2,c,c
D75R32,142,27,3,c,c
D75R32,142,27,4,c,c
D75R32,142,27,5,c,c
D75R32,142,28,1,c,d
D75R32,142,28,2,d,d
D75R32,142,29,1,c,d
D75R32,142,29,2,d,d
D75R32,142,29,3,d,d
D75R32,142,29,4,d,d
D75R32,142,29,5,d,d
D75R32,142,29,6,d,d
D75R32,142,29,7,d,d
D75R32,142,29,8,d,d
D75R32,142,29,9,d,d
D75R32,142,29,10,d,d
D75R32,142,29,11,d,d
D75R32,142,29,12,d,d
D75R32,142,29,13,d,d
D75R32,142,29,14,d,d
D75R32,142,29,15,d,d
D75R32,142,29,16,d,d
D75R32,142,29,17,d,d
D75R32,142,29,18,d,d
D75R32,142,29,19,d,d
D75R32,142,29,20,d,d
D75R32,142,29,21,d,d
D75R32,142,29,22,d,d
D75R32,142,29,23,d,d
D75R32,143,23,1,c,d
D75R32,143,23,2,d,c
D75R32,143,23,3,c,c
D75R32,143,23,4,c,c
D75R32,143,24,1,c,d
D75R32,143,24,2,d,c
D75R32,143,24,3,c,c
D75R32,143,24,4,c,c
D75R32,143,25,1,c,c
D75R32,143,25,2,c,c
D75R32,143,25,3,c,c
D75R32,143,25,4,c,c
D75R32,143,25,5,c,c
D75R32,143,25,6,c,c
D75R32,143,25,7,c,c
D75R32,143,25,8,c,c
D75R32,143,26,1,c,c
D75R32,143,26,2,c,c
D75R32,143,26,3,c,c
D75R32,143,26,4,c,c
D75R32,143,26,5,c,c
D75R32,143,27,1,c,c
D75R32,143,27,2,c,c
D75R32,143,27,3,c,c
D75R32,143,27,4,c,c
D75R32,143,27,5,c,c
D75R32,143,28,1,c,c
D75R32,143,28,2,c,c
D75R32,143,29,1,c,c
D75R32,143,29,2,c,c
D75R32,143,29,3,c,c
D75R32,143,29,4,c,c
D75R32,143,29,5,c,c
D75R32,143,29,6,c,c
D75R32,143,29,7,c,c
D75R32,143,29,8,c,c
D75R32,143,29,9,c,c
D75R32,143,29,10,c,c
D75R32,143,29,11,c,c
D75R32,143,29,12,c,c
D75R32,143,29,13,c,c
D75R32,143,29,14,c,c
D75R32,143,29,15,c,c
D75R32,143,29,16,c,c
D75R32,143,29,17,c,c
D75R32,143,29,18,c,c
D75R32,143,29,19,c,c
D75R32,143,29,20,c,c
D75R32,143,29,21,c,c
D75R32,143,29,22,c,c
D75R32,143,29,23,c,c
D75R32,144,23,1,d,c
D75R32,144,23,2,c,d
D75R32,144,23,3,c,c
D75R32,144,23,4,c,c
D75R32,144,24,1,c,d
D75R32,144,24,2,d,d
D75R32,144,24,3,d,d
D75R32,144,24,4,d,d
D75R32,144,25,1,d,d
D75R32,144,25,2,d,d
D75R32,144,25,3,d,d
D75R32,144,25,4,d,d
D75R32,144,25,5,d,d
D75R32,144,25,6,d,d
D75R32,144,25,7,d,d
D75R32,144,25,8,d,d
D75R32,144,26,1,d,d
D75R32,144,26,2,d,d
D75R32,144,26,3,d,d
D75R32,144,26,4,d,d
D75R32,144,26,5,d,d
D75R32,144,27,1,c,d
D75R32,144,27,2,d,c
D75R32,144,27,3,c,d
D75R32,144,27,4,d,c
D75R32,144,27,5,c,c
D75R32,144,28,1,c,d
D75R32,144,28,2,d,c
D75R32,144,29,1,c,d
D75R32,144,29,2,d,d
D75R32,144,29,3,d,d
D75R32,144,29,4,d,d
D75R32,144,29,5,d,d
D75R32,144,29,6,d,d
D75R32,144,29,7,d,d
D75R32,144,29,8,d,d
D75R32,144,29,9,d,d
D75R32,144,29,10,d,d
D75R32,144,29,11,d,d
D75R32,144,29,12,d,d
D75R32,144,29,13,d,d
D75R32,144,29,14,d,d
D75R32,144,29,15,d,d
D75R32,144,29,16,d,d
D75R32,144,29,17,d,d
D75R32,144,29,18,d,d
D75R32,144,29,19,d,d
D75R32,144,29,20,d,d
D75R32,144,29,21,d,d
D75R32,144,29,22,d,d
D75R32,144,29,23,d,d
D75R32,145,23,1,d,c
D75R32,145,23,2,d,d
D75R32,145,23,3,d,d
D75R32,145,23,4,d,d
D75R32,145,24,1,d,c
D75R32,145,24,2,d,d
D75R32,145,24,3,d,d
D75R32,145,24,4,d,d
D75R32,145,25,1,d,d
D75R32,145,25,2,d,d
D75R32,145,25,3,c,d
D75R32,145,25,4,d,d
D75R32,145,25,5,d,d
D75R32,145,25,6,d,d
D75R32,145,25,7,d,d
D75R32,145,25,8,d,d
D75R32,145,26,1,c,c
D75R32,145,26,2,c,c
D75R32,145,26,3,c,c
D75R32,145,26,4,c,c
D75R32,145,26,5,c,c
D75R32,145,27,1,c,d
D75R32,145,27,2,c,d
D75R32,145,27,3,c,d
D75R32,145,27,4,d,d
D75R32,145,27,5,d,d
D75R32,145,28,1,c,d
D75R32,145,28,2,c,c
D75R32,145,29,1,c,d
D75R32,145,29,2,c,c
D75R32,145,29,3,c,d
D75R32,145,29,4,c,c
D75R32,145,29,5,c,d
D75R32,145,29,6,d,c
D75R32,145,29,7,c,d
D75R32,145,29,8,c,c
D75R32,145,29,9,c,d
D75R32,145,29,10,c,c
D75R32,145,29,11,c,d
D75R32,145,29,12,c,c
D75R32,145,29,13,c,d
D75R32,145,29,14,d,c
D75R32,145,29,15,d,d
D75R32,145,29,16,d,c
D75R32,145,29,17,d,d
D75R32,145,29,18,d,c
D75R32,145,29,19,d,d
D75R32,145,29,20,d,d
D75R32,145,29,21,c,d
D75R32,145,29,22,d,c
D75R32,145,29,23,d,d
D75R32,146,23,1,d,d
D75R32,146,23,2,d,d
D75R32,146,23,3,d,d
D75R32,146,23,4,d,d
D75R32,146,24,1,d,c
D75R32,146,24,2,c,d
D75R32,146,24,3,c,c
D75R32,146,24,4,c,c
D75R32,146,25,1,c,d
D75R32,146,25,2,d,d
D75R32,146,25,3,c,d
D75R32,146,25,4,d,d
D75R32,146,25,5,d,d
D75R32,146,25,6,d,d
D75R32,146,25,7,d,d
D75R32,146,25,8,d,d
D75R32,146,26,1,c,d
